,Product URL,Product Name,Selling Price,Discount,Image URLs,cathegory,1,genero,3,producto
46,https://www.silbonshop.com/es_es/pantalones-mujer/pantalon-punto-rayas-azul-y-blanco-S2022112126.html,Pantalon punto rayas azul y blanco,59.9,30.0,https://www.silbonshop.com/dw/image/v2/BFLC_PRD/on/demandware.static/-/Sites-silbon_master/default/dwdbeb01c7/images/hi-res/PV23/semana-06-03-2023/pantalon-punto-rayas-azul-y-blanco-lookbook-1.jpg?sw=256&sh=341,Home/Mujer/Ropa/Pantalones,Home,Mujer,Ropa,Pantalones
47,https://www.silbonshop.com/es_es/mujer/pantalon-rayas-rosa-y-camel-S2022111709.html,Pantalon rayas rosa y camel,59.9,40.0,https://www.silbonshop.com/dw/image/v2/BFLC_PRD/on/demandware.static/-/Sites-silbon_master/default/dwe674831e/images/hi-res/PV23/semana-05-03-2023/pantalon-rayas-rosa-camel-lookbook-1.jpg?sw=256&sh=341,Home/Mujer/Ropa/Pantalones,Home,Mujer,Ropa,Pantalones
48,https://www.silbonshop.com/es_es/dia-madre/pendientes-aro-piedras-azules-S2023021603.html,Pendientes aro piedras azules,34.9,10.0,https://www.silbonshop.com/dw/image/v2/BFLC_PRD/on/demandware.static/-/Sites-silbon_master/default/dwca37c56e/images/hi-res/PV23/semana-03-05-2023/pendientes-aro-piedras-azules-123215-producto-1.jpg?sw=256&sh=341,Home/Mujer/Complementos/Bisutería,Home,Mujer,Complementos,Bisutería
49,https://www.silbonshop.com/es_es/bisuteria-mujer/collar-piedras-azules-S2023021604.html,Collar piedras azules,39.9,10.0,https://www.silbonshop.com/dw/image/v2/BFLC_PRD/on/demandware.static/-/Sites-silbon_master/default/dwf0158036/images/hi-res/PV23/semana-13-04-23/collar-piedras-azules-123216-producto-1.jpg?sw=256&sh=341,Home/Mujer/Complementos/Bisutería,Home,Mujer,Complementos,Bisutería
50,https://www.silbonshop.com/es_es/dia-madre/collar-piedras-frambuesas-S2023021602.html,Collar piedras frambuesas,39.9,10.0,https://www.silbonshop.com/dw/image/v2/BFLC_PRD/on/demandware.static/-/Sites-silbon_master/default/dw65cc5319/images/hi-res/PV23/semana-03-05-2023/collar-piedras-frambuesas-123214-producto-1.jpg?sw=256&sh=341,Home/Mujer/Complementos/Bisutería,Home,Mujer,Complementos,Bisutería
51,https://www.silbonshop.com/es_es/dia-madre/pendientes-aro-piedras-frambuesas-S2023021601.html,Pendientes aro piedras frambuesas,34.9,10.0,https://www.silbonshop.com/dw/image/v2/BFLC_PRD/on/demandware.static/-/Sites-silbon_master/default/dw697479f2/images/hi-res/PV23/semana-03-05-2023/pendientes-aro-piedras-frambuesas-123213-producto-1.jpg?sw=256&sh=341,Home/Mujer/Complementos/Bisutería,Home,Mujer,Complementos,Bisutería
52,https://www.silbonshop.com/es_es/bisuteria-mujer/collar-mini-raquetas-S2022030705.html,Collar mini raquetas,39.9,50.0,https://www.silbonshop.com/dw/image/v2/BFLC_PRD/on/demandware.static/-/Sites-silbon_master/default/dw89494085/images/hi-res/PV22/semana-2022-05-18/collar-miniraquetas-lookbook-2.jpg?sw=256&sh=341,Home/Mujer/Complementos/Bisutería,Home,Mujer,Complementos,Bisutería
53,https://www.silbonshop.com/es_es/bisuteria-mujer/pulsera-mini-raquetas-S2022030706.html,Pulsera mini raquetas,29.9,50.0,https://www.silbonshop.com/dw/image/v2/BFLC_PRD/on/demandware.static/-/Sites-silbon_master/default/dw4b353c45/images/hi-res/PV22/semana-2022-07-04/pulsera-miniraquetas-portada-.jpg?sw=256&sh=341,Home/Mujer/Complementos/Bisutería,Home,Mujer,Complementos,Bisutería
54,https://www.silbonshop.com/es_es/bisuteria-mujer/pendientes-cruz-mini-raqueta-S2022030701.html,Pendientes cruz mini raqueta,34.9,50.0,https://www.silbonshop.com/dw/image/v2/BFLC_PRD/on/demandware.static/-/Sites-silbon_master/default/dwccfc498e/images/hi-res/OI22/semana-29-11-2022/pendiente-cruz-mini-raqueta-120749-producto-1.jpg?sw=256&sh=341,Home/Mujer/Complementos/Bisutería,Home,Mujer,Complementos,Bisutería
55,https://www.silbonshop.com/es_es/bisuteria-mujer/anillo-mini-medallas-S2022030702.html,Anillo mini medallas,24.9,50.0,https://www.silbonshop.com/dw/image/v2/BFLC_PRD/on/demandware.static/-/Sites-silbon_master/default/dw86497529/images/hi-res/PV22/semana-2022-05-18/anillo-mini-medallas-lookbook-2.jpg?sw=256&sh=341,Home/Mujer/Complementos/Bisutería,Home,Mujer,Complementos,Bisutería
84,https://www.silbonshop.com/es_es/pantalones-nino/pantalon-deportivo-kids-clasico-logo-marino-S2023053103.html,Pantalon deportivo kids clasico logo marino,29.9,0.0,https://www.silbonshop.com/dw/image/v2/BFLC_PRD/on/demandware.static/-/Sites-silbon_master/default/dw97673c27/images/hi-res/OI23/semana-14-08-23/124179-1.jpg?sw=256&sh=341,Home/Niño/Ropa/Pantalones,Home,Niño,Ropa,Pantalones
85,https://www.silbonshop.com/es_es/pantalones-nino/pantalon-chino-kids-clasico-verde-S2022062301.html,Pantalon chino kids clasico verde,49.9,50.0,https://www.silbonshop.com/dw/image/v2/BFLC_PRD/on/demandware.static/-/Sites-silbon_master/default/dw0011b45c/images/hi-res/OI22/semana-23-09-2022/pantalon-chino-kids-petroleo-lookbook-1.jpg?sw=256&sh=341,Home/Niño/Ropa/Pantalones,Home,Niño,Ropa,Pantalones
86,https://www.silbonshop.com/es_es/pantalones-nino/pantalon-sport-kids-chino-khaki-S2022100520.html,Pantalon sport kids chino khaki,42.9,10.0,https://www.silbonshop.com/dw/image/v2/BFLC_PRD/on/demandware.static/-/Sites-silbon_master/default/dw737e9ae4/images/hi-res/PV23/semana-11-04-2023/pantalon-sport-kids-chino-khaki-lookbook-1.jpg?sw=256&sh=341,Home/Niño/Ropa/Pantalones,Home,Niño,Ropa,Pantalones
87,https://www.silbonshop.com/es_es/nino-verano/pantalon-sport-kids-jeans-azul-medio-S2022100525.html,Pantalon sport kids jeans azul medio,42.9,20.0,https://www.silbonshop.com/dw/image/v2/BFLC_PRD/on/demandware.static/-/Sites-silbon_master/default/dw3afb834e/images/hi-res/PV23/semana-11-04-2023/pantalon-sport-kids-jeans-azul-medio-lookbook-1.jpg?sw=256&sh=341,Home/Niño/Ropa/Pantalones,Home,Niño,Ropa,Pantalones
88,https://www.silbonshop.com/es_es/pantalones-nino/pantalon-sport-kids-chino-navy-blue-S2022100521.html,Pantalon sport kids chino navy blue,42.9,20.0,https://www.silbonshop.com/dw/image/v2/BFLC_PRD/on/demandware.static/-/Sites-silbon_master/default/dw2edcefe3/images/hi-res/PV23/semana-11-04-2023/pantalon-sport-kids-chino-navy-blue-lookbook-1.jpg?sw=256&sh=341,Home/Niño/Ropa/Pantalones,Home,Niño,Ropa,Pantalones
89,https://www.silbonshop.com/es_es/mid-season-30-kids/pantalon-cargo-kids-azul-S2022062306.html,Pantalon cargo kids azul,49.9,50.0,https://www.silbonshop.com/dw/image/v2/BFLC_PRD/on/demandware.static/-/Sites-silbon_master/default/dw86823bd1/images/hi-res/OI22/semana-18-11-2022/pantalon-cargo-kids-azul-lookbook-1.jpg?sw=256&sh=341,Home/Niño/Ropa/Pantalones,Home,Niño,Ropa,Pantalones
90,https://www.silbonshop.com/es_es/pantalones-nino/pantalon-cargo-kids-piedra-S2022062304.html,Pantalon cargo kids piedra,49.9,50.0,https://www.silbonshop.com/dw/image/v2/BFLC_PRD/on/demandware.static/-/Sites-silbon_master/default/dw83f5e97b/images/hi-res/OI22/semana-18-10-2022/pantalon-cargo-kids-piedra-lookbook-4.jpg?sw=256&sh=341,Home/Niño/Ropa/Pantalones,Home,Niño,Ropa,Pantalones
91,https://www.silbonshop.com/es_es/pantalones-nino/pantalon-cargo-kids-petroleo-S2022062305.html,Pantalon cargo kids petroleo,49.9,50.0,https://www.silbonshop.com/dw/image/v2/BFLC_PRD/on/demandware.static/-/Sites-silbon_master/default/dw939c2002/images/hi-res/OI22/semana-20-09-2022/pantalon-cargo-kids-petroleo-lookbook-1.jpg?sw=256&sh=341,Home/Niño/Ropa/Pantalones,Home,Niño,Ropa,Pantalones
92,https://www.silbonshop.com/es_es/pantalones-nino/pantalon-chino-kids-clasico-piedra-S2022091102.html,Pantalon chino kids clasico piedra,49.9,50.0,https://www.silbonshop.com/dw/image/v2/BFLC_PRD/on/demandware.static/-/Sites-silbon_master/default/dweb160495/images/hi-res/OI22/semana-26-12-2022/pantalon-chino-kids-clasico-piedra-121727-1.jpg?sw=256&sh=341,Home/Niño/Ropa/Pantalones,Home,Niño,Ropa,Pantalones
93,https://www.silbonshop.com/es_es/pantalones-nino/pantalon-chino-kids-clasico-azul-marino-S2022062302.html,Pantalon chino kids clasico azul marino,49.9,50.0,https://www.silbonshop.com/dw/image/v2/BFLC_PRD/on/demandware.static/-/Sites-silbon_master/default/dw5b7fb96c/images/hi-res/OI22/semana-26-12-2022/pantalon-chino-kids-clasico-azul-marino-121728-1.jpg?sw=256&sh=341,Home/Niño/Ropa/Pantalones,Home,Niño,Ropa,Pantalones
94,https://www.silbonshop.com/es_es/pantalones-nino/pantalon-sport-kids-cargo-khaki-S2022100523.html,Pantalon sport kids cargo khaki,42.9,10.0,https://www.silbonshop.com/dw/image/v2/BFLC_PRD/on/demandware.static/-/Sites-silbon_master/default/dw9432ef2f/images/hi-res/PV23/semana-11-04-2023/pantalon-sport-kids-cargo-khaki-122353-producto-1.jpg?sw=256&sh=341,Home/Niño/Ropa/Pantalones,Home,Niño,Ropa,Pantalones
95,https://www.silbonshop.com/es_es/pantalones-nino/pantalon-sport-kids-cargo-navy-blue-S2022100524.html,Pantalon sport kids cargo navy blue,42.9,20.0,https://www.silbonshop.com/dw/image/v2/BFLC_PRD/on/demandware.static/-/Sites-silbon_master/default/dwb612f573/images/hi-res/PV23/semana-11-04-2023/pantalon-sport-kids-cargo-navy-blue-lookbook-1.jpg?sw=256&sh=341,Home/Niño/Ropa/Pantalones,Home,Niño,Ropa,Pantalones
96,https://www.silbonshop.com/es_es/pantalones-nino/pantalon-sport-kids-chino-stone-S2022100519.html,Pantalon sport kids chino stone,42.9,10.0,https://www.silbonshop.com/dw/image/v2/BFLC_PRD/on/demandware.static/-/Sites-silbon_master/default/dw14b03387/images/hi-res/PV23/semana-11-04-2023/pantalon-sport-kids-chino-stone-lookbook-1.jpg?sw=256&sh=341,Home/Niño/Ropa/Pantalones,Home,Niño,Ropa,Pantalones
97,https://www.silbonshop.com/es_es/pantalones-nino/pantalon-sport-kids-cargo-stone-S2022100522.html,Pantalon sport kids cargo stone,42.9,10.0,https://www.silbonshop.com/dw/image/v2/BFLC_PRD/on/demandware.static/-/Sites-silbon_master/default/dw0aa575a4/images/hi-res/PV23/semana-10-05-2023-2/122352-1.jpg?sw=256&sh=341,Home/Niño/Ropa/Pantalones,Home,Niño,Ropa,Pantalones
98,https://www.silbonshop.com/es_es/pantalones-nino/pantalon-vestir-kids-clasico-gris-S2021063102.html,Pantalon vestir kids clasico gris,49.9,10.0,https://www.silbonshop.com/dw/image/v2/BFLC_PRD/on/demandware.static/-/Sites-silbon_master/default/dw7991fd65/images/hi-res/OI21/semana-2021-11-05/pantatalon-vestir-kids-clasico-gris-lookbook-1.jpg?sw=256&sh=341,Home/Niño/Ropa/Pantalones,Home,Niño,Ropa,Pantalones
99,https://www.silbonshop.com/es_es/americanas-chaquetas/americana-casual-azul-S2023042802.html,Americana casual azul,119.9,0.0,https://www.silbonshop.com/dw/image/v2/BFLC_PRD/on/demandware.static/-/Sites-silbon_master/default/dw6c088429/images/hi-res/OI23/semana-21-08-2023/123523_10.jpg?sw=256&sh=341,Home/Hombre/Ropa/Americanas,Home,Hombre,Ropa,Americanas
100,https://www.silbonshop.com/es_es/americanas-chaquetas/americana-casual-verde-S2023042804.html,Americana casual verde,119.9,0.0,https://www.silbonshop.com/dw/image/v2/BFLC_PRD/on/demandware.static/-/Sites-silbon_master/default/dwfc412cbf/images/hi-res/OI23/semana-21-08-2023/123525_10.jpg?sw=256&sh=341,Home/Hombre/Ropa/Americanas,Home,Hombre,Ropa,Americanas
101,https://www.silbonshop.com/es_es/americanas-chaquetas/americana-casual-marina-S2023042801.html,Americana casual marina,119.9,0.0,https://www.silbonshop.com/dw/image/v2/BFLC_PRD/on/demandware.static/-/Sites-silbon_master/default/dw97a4a948/images/hi-res/OI23/semana-22-08-2023/123522_10.jpg?sw=256&sh=341,Home/Hombre/Ropa/Americanas,Home,Hombre,Ropa,Americanas
102,https://www.silbonshop.com/es_es/americanas-chaquetas/americana-casual-piedra-S2023042803.html,Americana casual piedra,119.9,0.0,https://www.silbonshop.com/dw/image/v2/BFLC_PRD/on/demandware.static/-/Sites-silbon_master/default/dw527a370d/images/hi-res/OI23/semana-19-08-2023/123524_10.jpg?sw=256&sh=341,Home/Hombre/Ropa/Americanas,Home,Hombre,Ropa,Americanas
103,https://www.silbonshop.com/es_es/americanas-chaquetas/americana-l.edition-oriol-elcacho-azul-S2022121323.html,Americana L.Edition Oriol Elcacho azul,189.0,30.0,https://www.silbonshop.com/dw/image/v2/BFLC_PRD/on/demandware.static/-/Sites-silbon_master/default/dw5bc219e3/images/hi-res/PV23/semana-22-03-2023/americana-limited-edition-oriol-elcacho-azul-principal.jpg?sw=256&sh=341,Home/Hombre/Ropa/Americanas,Home,Hombre,Ropa,Americanas
104,https://www.silbonshop.com/es_es/americanas-chaquetas/americana-prince-of-wales-verde-S2022121320.html,Americana prince of wales verde,179.9,30.0,https://www.silbonshop.com/dw/image/v2/BFLC_PRD/on/demandware.static/-/Sites-silbon_master/default/dw01e7495c/images/hi-res/PV23/semana-05-04-2023/americana-prince-of-wales-verde-lookbook-6.jpg?sw=256&sh=341,Home/Hombre/Ropa/Americanas,Home,Hombre,Ropa,Americanas
105,https://www.silbonshop.com/es_es/americanas-chaquetas/americana-comfort-azul-marino-S2022121319.html,Americana comfort azul marino,199.9,30.0,https://www.silbonshop.com/dw/image/v2/BFLC_PRD/on/demandware.static/-/Sites-silbon_master/default/dwb9d527e5/images/hi-res/PV23/semana-22-04-2023/americana-comfort-marino-lookbook-2.jpg?sw=256&sh=341,Home/Hombre/Ropa/Americanas,Home,Hombre,Ropa,Americanas
